gene_ID	HepG2	HepG2-215	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000140830	2.26575846885283	152.613102674837	73.0863219223469	0.795181613950051	1.08190579300686	0.734982305381752	0.462350270571243	0.694458603320534
ENSG00000140829	1252.54016603694	1120.17659437268	1029.51956380056	1.38887793104818	0.111893327882188	12.4125178626425	2.23511604981626e-35	5.09585570423061e-34
ENSG00000166589	16.7156293192538	71.2328109583393	56.7568660242939	-3.15011742989412	0.406672100111404	-7.74608690645652	9.47676620422335e-15	7.65515601165658e-14
ENSG00000166592	9.09521292447434	1.29998980401084	122.211145687904	-6.37303644243249	1.1262730473447	-5.65851811641731	1.52685601156499e-08	7.50960733913867e-08
ENSG00000166595	1228.49820791543	1000.68672663148	1220.31382706212	-0.101896881957375	0.1437640397702	-0.708778649516618	0.478461849030371	0.711495081200603
ENSG00000172831	730.682854024543	375.689021702293	1880.91964378453	-3.14524867439749	0.16748869120943	-18.778871884936	1.12443758500183e-78	1.00662953710531e-76
ENSG00000172828	113.281984913711	119.750024389039	99.6995398786277	2.09855325877128	0.330945073898473	6.34109229682951	2.28141805088049e-10	1.31533691819745e-09
ENSG00000280334	1.29646597748081	0.553902658039722	1.30703482571506	-3.20936070657747	2.61086440771409	-1.22923300692869	0.218984456882953	NA
ENSG00000067955	800.570500077305	279.685018449039	415.553896839411	1.07774486654838	0.222464019403946	4.84458057278664	1.26879421856529e-06	5.12666417588409e-06
ENSG00000102878	32.5586789498586	31.874240592582	73.9703137365647	-1.92177036759721	0.390805986640791	-4.91745375785046	8.76771590620142e-07	3.6061273682914e-06
ENSG00000099381	621.792319761027	654.988660097152	573.639196151275	1.38487513789676	0.153313631800338	9.03295500624693	1.67097388406208e-19	1.84345541669619e-18
ENSG00000103024	78.9509992219025	8.95843298729755	82.7326212905647	-1.47098168854294	0.434016920127642	-3.38922659538328	0.000700900651580047	0.00203644143460417
ENSG00000285043	0	4.50622245419506	3.23101654088652	1.11818381167022	2.06011422471476	0.542777579153431	0.587282952124858	0.816049419271537
ENSG00000185338	0	2.03392077861984	0.806305955391228	-0.588054738160016	3.15040614987108	-0.18665997658241	0.851927238544784	NA
ENSG00000213918	76.6625982401973	187.382872953095	136.275421225466	-0.175758265674234	0.256376031931093	-0.685548740068933	0.492997715300685	0.726393796978059
ENSG00000168488	3116.57069367551	1374.73411159322	1778.0853549639	1.44320554926787	0.118596932081406	12.168995638751	4.54642168675311e-34	9.86962910330075e-33
ENSG00000197774	0	54.9276930938915	30.8863116536408	-0.433586158479504	1.71929153412653	-0.252188852136578	0.800895094372425	0.954228773058322
ENSG00000167523	135.789293125206	158.796635136292	118.601531065974	2.8220658264812	0.315208435657917	8.95301491722727	3.45903102279168e-19	3.73376379650456e-18
ENSG00000103404	636.132869829842	182.981878937959	378.939341292581	-0.0460085843916899	0.160078579666711	-0.287412497583882	0.773796493019406	0.942508217510198
ENSG00000205832	0	0.469135816951261	0.85253699947157	-4.18707035085134	3.10948224433355	-1.34654904638272	0.178125514050528	NA
